Sample_name,Hash,nReads
Locus_1_Sample-6-2_S51,86cb0dbb5c6740e30628a8265f19a0464e1ec130,2
Locus_1_Sample-6-3_S77,7edc82ae907368e2ba93f8d04552ca58def53f5b,7758
Locus_1_Sample-6-3_S77,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,3583
Locus_1_Sample-6-3_S77,fb9e5c5202fae1a633b37b3445673ef44e3ca891,1642
Locus_1_Sample-6-3_S77,100fda5174b43042ae1cc81916acdce81e9b2d21,2371
Locus_1_Sample-6-3_S77,a9189cb7ffcb95b3659cbc7cbdb50bfb778316b6,7005
Locus_1_Sample-6-3_S77,3e32bfa45f06a2177aa79e317e62e27ca880a322,4004
Locus_1_Sample-6-3_S77,ac311cf65683b45e0efc763e06db54ea41cd484b,2694
Locus_1_Sample-6-3_S77,0cddba1075bc3acab427343557ed33c42bbce251,329
Locus_1_Sample-6-3_S77,ded98f32b51de59aa8b95c1c71f39895463ac751,140
Locus_1_Sample-6-3_S77,ea9b8dad709db83725b2b4561bff4ef172064a43,81
Locus_1_Sample-6-3_S77,bd7e2cc115b4171d90f03db1dde4be153aade848,28
Locus_1_Sample-6-3_S77,b9de887d0b98da2529d19b26eae36aca9fb7696a,4
Locus_1_Sample-7-1_S26,42737cd65bab38b57ea8949256ab1dbc59f5d054,5
Locus_1_Sample-7-1_S26,7edc82ae907368e2ba93f8d04552ca58def53f5b,4794
Locus_1_Sample-7-1_S26,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,5624
Locus_1_Sample-7-1_S26,5dd046e872a3d4a2d69e5d74a88f680516715f9f,2688
Locus_1_Sample-7-1_S26,fb9e5c5202fae1a633b37b3445673ef44e3ca891,691
Locus_1_Sample-7-1_S26,100fda5174b43042ae1cc81916acdce81e9b2d21,1520
Locus_1_Sample-7-1_S26,c858030af9d3469e47d9b90f5fbe435774867677,260
Locus_1_Sample-7-1_S26,dcd5c0624182972839c97ca4bb77e8fac0372896,657
Locus_1_Sample-7-1_S26,b23a79d58ecab99b9d0aa982da02816037a52b09,2554
Locus_1_Sample-7-1_S26,dfbbf295e0516024931b8d67a7c9adb1e4ea2ce9,1086
Locus_1_Sample-7-1_S26,453f7ad4216d22f17ec449040d53a2f878668fd0,359
Locus_1_Sample-7-1_S26,812f33adc0c590b7897d8e5c12114d737006f71a,918
Locus_1_Sample-7-1_S26,0ce379745bbbd11f9c38625b058c5737e899c0b3,797
Locus_1_Sample-7-1_S26,03a7ced2e45bb3a7730efaf1720d0dc2c0bf3331,527
Locus_1_Sample-7-1_S26,a1d6a249bcefdf19557603a99331a5e6a27045fa,364
Locus_1_Sample-7-1_S26,d1365a4da6dca2d61b94525a39ba46d85b4bb8d4,3
Locus_1_Sample-7-1_S26,56fc60b8b67fcaee790150dec7f003a0345100e7,161
Locus_1_Sample-7-1_S26,0a23facf57968153f6c7650da174f66c7aa4de87,13
Locus_1_Sample-7-1_S26,cc2ceade627f577afafb1b40deafa3394023a022,99
Locus_1_Sample-7-1_S26,6863fc08a93629b2f804b1b23847426ce50e799c,11
Locus_1_Sample-7-1_S26,86cb0dbb5c6740e30628a8265f19a0464e1ec130,2
Locus_1_Sample-7-2_S52,7edc82ae907368e2ba93f8d04552ca58def53f5b,11977
Locus_1_Sample-7-2_S52,5dd046e872a3d4a2d69e5d74a88f680516715f9f,852
Locus_1_Sample-7-2_S52,fb9e5c5202fae1a633b37b3445673ef44e3ca891,253
Locus_1_Sample-7-2_S52,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,221
Locus_1_Sample-7-2_S52,100fda5174b43042ae1cc81916acdce81e9b2d21,393
Locus_1_Sample-7-2_S52,7d3b2fd17279d4feb95be4890d9953a3f167d752,9139
Locus_1_Sample-7-2_S52,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,161
Locus_1_Sample-7-2_S52,d5cf90e2c41f2e765883724683d8e75066516b82,1005
Locus_1_Sample-7-2_S52,d20c0e33de9bc1ff5c17ecb93d25dde000fb56c8,292
Locus_1_Sample-7-2_S52,453f7ad4216d22f17ec449040d53a2f878668fd0,652
Locus_1_Sample-7-2_S52,3386703b809965f9bae33d4fccdf3a97116bc8d5,380
Locus_1_Sample-7-2_S52,ceefbfd59df58eb1763599fd8b189ca3fb61f385,288
Locus_1_Sample-7-2_S52,ffdd7d5d6e0ad48ad801241c2d3198ae13ba2920,18
Locus_1_Sample-7-2_S52,1cc68fd98f6db0392cd2ac33d7fb3f79e84614b5,180
Locus_1_Sample-7-2_S52,ed39687a9860d037bbfdcf7d640f7f575913aebe,173
Locus_1_Sample-7-2_S52,d9c92ac9f1f599526362508ae7b450df923b0f47,165
Locus_1_Sample-7-2_S52,e45ed6a4a8206ffafb1c69791765f2a08b74c572,128
Locus_1_Sample-7-2_S52,749530ffd93603812ee2b3cc9e936f970f72b3a0,78
Locus_1_Sample-7-2_S52,3abed71b48c28b9643114a7072200d0f584cc516,66
Locus_1_Sample-7-2_S52,a3a837a7d7228549d4050e64a9cd559ea88d417b,25
Locus_1_Sample-7-2_S52,a68b16fd6ee1d91f31fba367d3a0c42855ed6c56,7
Locus_1_Sample-7-2_S52,708135cd4ac78c56d578f2a4e2da221cd41d1a7e,5
Locus_1_Sample-7-2_S52,bd7bc9f445cd3002de5a5bc84e9337e576b7b8cd,4
Locus_1_Sample-7-3_S78,42737cd65bab38b57ea8949256ab1dbc59f5d054,5
Locus_1_Sample-7-3_S78,7edc82ae907368e2ba93f8d04552ca58def53f5b,15525
Locus_1_Sample-7-3_S78,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,2862
Locus_1_Sample-7-3_S78,5dd046e872a3d4a2d69e5d74a88f680516715f9f,7739
Locus_1_Sample-7-3_S78,760fc3cb05911cd49affeee1052ade0166c54bc9,1857
Locus_1_Sample-7-3_S78,100fda5174b43042ae1cc81916acdce81e9b2d21,5
Locus_1_Sample-7-3_S78,c6a6d79fc13d295f57c7f66ec84748c9f7ee8cf6,9
Locus_1_Sample-7-3_S78,a9189cb7ffcb95b3659cbc7cbdb50bfb778316b6,3
Locus_1_Sample-7-3_S78,7d3b2fd17279d4feb95be4890d9953a3f167d752,890
Locus_1_Sample-7-3_S78,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,226
Locus_1_Sample-7-3_S78,013b674e11fac586acdb7758ab1484cf569cdfd9,1870
Locus_1_Sample-7-3_S78,016017422aad96fb0e46701638f7197a9f953344,105
Locus_1_Sample-7-3_S78,f1565bdad12daa27c10f267d489a6c70f172c10b,16
Locus_1_Sample-7-3_S78,49f6c9e28f7e359a298866e1fe052a5a44fb8d59,2282
Locus_1_Sample-7-3_S78,d4e9ce32d302bf1bd5c1b183722ccb9507b54387,129
Locus_1_Sample-7-3_S78,979b331a7b96f2464ee4d4ff39d0b671137b8282,316
Locus_1_Sample-7-3_S78,e45ed6a4a8206ffafb1c69791765f2a08b74c572,9
Locus_1_Sample-8-1_S27,7edc82ae907368e2ba93f8d04552ca58def53f5b,296
Locus_1_Sample-8-1_S27,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,1933
Locus_1_Sample-8-1_S27,5dd046e872a3d4a2d69e5d74a88f680516715f9f,197
Locus_1_Sample-8-1_S27,fb9e5c5202fae1a633b37b3445673ef44e3ca891,8
Locus_1_Sample-8-1_S27,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,2891
Locus_1_Sample-8-1_S27,1d95dbb601a3f790ec264e4df021a0d37a7ff29a,117
Locus_1_Sample-8-1_S27,d16946209d740efffdc258091dfdb82a577921e8,15
Locus_1_Sample-8-1_S27,f04dfb5d3fbfe90fca6048f60fa8a058268d8109,2375
Locus_1_Sample-8-1_S27,ca1ee9857ce82b01b6c5f0a12950e4da57b64ec3,1257
Locus_1_Sample-8-1_S27,ae2f6d17fdccbc6153f85d91d2b998932d05f1c6,32
Locus_1_Sample-8-1_S27,ffdd7d5d6e0ad48ad801241c2d3198ae13ba2920,3
Locus_1_Sample-8-1_S27,d1365a4da6dca2d61b94525a39ba46d85b4bb8d4,7
Locus_1_Sample-8-1_S27,0a23facf57968153f6c7650da174f66c7aa4de87,23
Locus_1_Sample-8-1_S27,15674d6fb1f426698107f58a96e890a8a8f99312,52
Locus_1_Sample-8-1_S27,00ed0c1a3189e800e30ca13f70757676a2d86c59,12
Locus_1_Sample-8-2_S53,7edc82ae907368e2ba93f8d04552ca58def53f5b,25484
Locus_1_Sample-8-2_S53,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,6148
Locus_1_Sample-8-2_S53,5dd046e872a3d4a2d69e5d74a88f680516715f9f,360
Locus_1_Sample-8-2_S53,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,19
Locus_1_Sample-8-2_S53,78bc87be1cb86ffd6ebb028518571db3bade8e4c,1932
Locus_1_Sample-8-2_S53,100fda5174b43042ae1cc81916acdce81e9b2d21,1227
Locus_1_Sample-8-2_S53,c858030af9d3469e47d9b90f5fbe435774867677,331
Locus_1_Sample-8-2_S53,c6a6d79fc13d295f57c7f66ec84748c9f7ee8cf6,9423
Locus_1_Sample-8-2_S53,173759873e90255dcfbff192f8a87faea35bf8fb,32
Locus_1_Sample-8-2_S53,bc10f9a02dabe816c76a829640b45b9f4e4e8a33,1618
Locus_1_Sample-8-2_S53,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,372
Locus_1_Sample-8-2_S53,d16946209d740efffdc258091dfdb82a577921e8,85
Locus_1_Sample-8-2_S53,3603946643485cfbfaa736fa239ec37f541ee1a6,694
Locus_1_Sample-8-2_S53,a4b027b4c2456fd7b71a5ba8e1416c3430d4d134,4325
Locus_1_Sample-8-2_S53,013b674e11fac586acdb7758ab1484cf569cdfd9,637
Locus_1_Sample-8-2_S53,a8c25afb9f9cabc0794791d3b5d0eabe2b13296c,4498
Locus_1_Sample-8-2_S53,5c28bbd3086276af641abdf7883b6c8f9914b43c,1445
Locus_1_Sample-8-2_S53,17165fcae632359c6878a7c5b97f7da9eaf398c0,235
Locus_1_Sample-8-2_S53,295e2db9827b0ea80ad701c4ab6c8763b1ad5f42,234
Locus_1_Sample-8-2_S53,ad99993f8268ab299da1fbd192b4fd9680dc2a8b,233
Locus_1_Sample-8-2_S53,6863fc08a93629b2f804b1b23847426ce50e799c,15
Locus_1_Sample-8-2_S53,a3cff6d72a2d40dbfb879ccf8f639cb8723856b9,18
Locus_1_Sample-8-2_S53,b8c8814935eaae87690ba1b5bbcf13c2e9d67692,52
Locus_1_Sample-8-2_S53,f412dff6234fe57aa0a29bf2b08114f9980d5e54,25
Locus_1_Sample-8-2_S53,3468bbb3ace9799a22521378d871ab36c7ec55ca,3
Locus_1_Sample-8-3_S79,42737cd65bab38b57ea8949256ab1dbc59f5d054,5
Locus_1_Sample-8-3_S79,7edc82ae907368e2ba93f8d04552ca58def53f5b,24182
Locus_1_Sample-8-3_S79,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,16339
Locus_1_Sample-8-3_S79,3d93e9753e58c59a65605680bf8a46735ed450e9,5
Locus_1_Sample-8-3_S79,fb9e5c5202fae1a633b37b3445673ef44e3ca891,543
Locus_1_Sample-8-3_S79,760fc3cb05911cd49affeee1052ade0166c54bc9,1886
Locus_1_Sample-8-3_S79,c6a6d79fc13d295f57c7f66ec84748c9f7ee8cf6,13880
Locus_1_Sample-8-3_S79,dcd5c0624182972839c97ca4bb77e8fac0372896,7964
Locus_1_Sample-8-3_S79,bc10f9a02dabe816c76a829640b45b9f4e4e8a33,412
Locus_1_Sample-8-3_S79,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,237
Locus_1_Sample-8-3_S79,f5c8850bf0ad8a14bdd1d9301dec5fd35c7399c1,37
Locus_1_Sample-8-3_S79,d16946209d740efffdc258091dfdb82a577921e8,166
Locus_1_Sample-8-3_S79,f1565bdad12daa27c10f267d489a6c70f172c10b,21
Locus_1_Sample-8-3_S79,441d6251efe8058d18a8466084362fe811f2380c,3158
Locus_1_Sample-8-3_S79,7ea6e77ed4ea2c8194e89dfae29c3bc672e35e61,632
Locus_1_Sample-8-3_S79,b8a3c510a6aef1aa83e2bf5cc296bdd5411abe1c,1307
Locus_1_Sample-8-3_S79,b90adf4e51ffc6f1e519551ced7b709095d7f91d,294
Locus_1_Sample-8-3_S79,09c0e7edd4bee48305f3296a5983255226fb4e2c,587
Locus_1_Sample-8-3_S79,26769da28f663382bf2200ef5de105aeddf4fa11,331
Locus_1_Sample-8-3_S79,e3fd046d30986f4aa1611aaae475136c56146083,319
Locus_1_Sample-8-3_S79,31eec1803109204b213c89bfdd1033e005d8237c,303
Locus_1_Sample-8-3_S79,e5cc43277b3e3bc3e39eef9d00b008cbd76929a6,299
Locus_1_Sample-8-3_S79,684a73e233401b683b065892acabc3e46c152d6f,177
Locus_1_Sample-8-3_S79,c02c4ec0dd8c2056394006fd91d1373d74fefed2,158
Locus_1_Sample-8-3_S79,0b67ca54a213eed2184481b98d84f02fd8049b9c,157
Locus_1_Sample-8-3_S79,1f5841b3b7440c6e7a2629f3f286aa7c004699a3,132
Locus_1_Sample-8-3_S79,ed5e1d8601659c997b0ee5e63133baa73bb960fa,56
Locus_1_Sample-8-3_S79,48e31f9d6bc8a1884b8b86c3383993fabd1bb3ff,126
Locus_1_Sample-8-3_S79,d5d0185553e1b4c7ca43434465e3ca895e5d230d,67
Locus_1_Sample-8-3_S79,e1f10b667d8bd42be725bae5e6706ed76f7cf379,67
Locus_1_Sample-8-3_S79,837b8fe5f31235c4fdad8ddffe11bf05832d9239,57
Locus_1_Sample-8-3_S79,6ebf897e7c1e1a94c39dd8fe4a0ca60845062d1e,33
Locus_1_Sample-8-3_S79,9c2f665dd55fc1c3d44af6c20b400b215c48886b,11
Locus_1_Sample-8-3_S79,7b184739f607087f620682e36f7df03219dc44ee,10
Locus_1_Sample-8-3_S79,cd98bc00a39283907aefa4b4b2dc64d4897f019c,5
Locus_1_Sample-8-3_S79,cff0449c2b9f66bd92f4102bcd529bc2200167df,2
Locus_1_Sample-9-1_S28,7edc82ae907368e2ba93f8d04552ca58def53f5b,8816
Locus_1_Sample-9-1_S28,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,1881
Locus_1_Sample-9-1_S28,100fda5174b43042ae1cc81916acdce81e9b2d21,10
Locus_1_Sample-9-1_S28,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,110
Locus_1_Sample-9-1_S28,e4fb935347c936e9f780f29f7580526ffeb5ac44,331
Locus_1_Sample-9-1_S28,d5cf90e2c41f2e765883724683d8e75066516b82,348
Locus_1_Sample-9-1_S28,3603946643485cfbfaa736fa239ec37f541ee1a6,168
Locus_1_Sample-9-1_S28,fc7c6e8ca5d53048d3955f4c5f5724ce055b2814,20
Locus_1_Sample-9-1_S28,7e64e0647024285734067fc180856d8233531fd4,275
Locus_1_Sample-9-1_S28,f162d44df1c23e98c18ff84152a51a90f84a382e,191
Locus_1_Sample-9-1_S28,0154ba472a1209608797d5605779f484afe91a11,12
Locus_1_Sample-9-2_S54,7edc82ae907368e2ba93f8d04552ca58def53f5b,22749
Locus_1_Sample-9-2_S54,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,117
Locus_1_Sample-9-2_S54,5dd046e872a3d4a2d69e5d74a88f680516715f9f,116
Locus_1_Sample-9-2_S54,100fda5174b43042ae1cc81916acdce81e9b2d21,2502
Locus_1_Sample-9-2_S54,99556b5f607948be9fdc3921655d9da0939a58a6,18
Locus_1_Sample-9-2_S54,dcd5c0624182972839c97ca4bb77e8fac0372896,476
Locus_1_Sample-9-2_S54,173759873e90255dcfbff192f8a87faea35bf8fb,16
Locus_1_Sample-9-2_S54,c5c9292b1299f44d8ef53d164ecf420695e5f686,2812
Locus_1_Sample-9-2_S54,bc10f9a02dabe816c76a829640b45b9f4e4e8a33,306
Locus_1_Sample-9-2_S54,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,263
Locus_1_Sample-9-2_S54,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,286
Locus_1_Sample-9-2_S54,fc7c6e8ca5d53048d3955f4c5f5724ce055b2814,433
Locus_1_Sample-9-2_S54,7e64e0647024285734067fc180856d8233531fd4,1001
Locus_1_Sample-9-2_S54,0efd8f9c055ecd7620fec4be7091a76e93c6b5a8,2440
Locus_1_Sample-9-2_S54,f71e1890c58091cf49f662ec2bd278770e0d9f92,416
Locus_1_Sample-9-2_S54,9bd10ce91f807799d24207c024b63d12b816cae5,255
Locus_1_Sample-9-2_S54,e08022f045a7b6de3952caf46e8cb642f6fa4af3,45
Locus_1_Sample-9-2_S54,ea190e9e940143d3b392c4bf82926d95fc5b7f0c,102
Locus_1_Sample-9-2_S54,c14835be91b071907cb975295cdafc18416b53e2,10
Locus_1_Sample-9-2_S54,e46605d7fc19ffa3840263ed748b6dd9ce384399,4
Locus_1_Sample-9-2_S54,3e97c649dd1582e271bec186210abbf8fae00af1,3
Locus_1_Sample-9-3_S80,7edc82ae907368e2ba93f8d04552ca58def53f5b,35997
Locus_1_Sample-9-3_S80,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,30
Locus_1_Sample-9-3_S80,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,22
Locus_1_Sample-9-3_S80,c858030af9d3469e47d9b90f5fbe435774867677,1832
Locus_1_Sample-9-3_S80,f3f9d5c3e54e563baf7ada50722db4b9c430cef7,515
Locus_1_Sample-9-3_S80,e4fb935347c936e9f780f29f7580526ffeb5ac44,7610
Locus_1_Sample-9-3_S80,f2f3127460d6e7250abb6386cb0af25b9c264fc8,1799
Locus_1_Sample-9-3_S80,1aefcd1ec0e9edfd07d63c3b4218c7bd7302bd11,2392
Locus_1_Sample-9-3_S80,92085347b9393e40bb1a8188cf836b75b74ad537,2199
Locus_1_Sample-9-3_S80,8025ef34f2cd3bf894193caa6c34ff5300e0cc7a,1561
Locus_1_Sample-9-3_S80,884765310761837242b484545c130cf6a9d0b4fb,938
Locus_1_Sample-9-3_S80,8d9ed01f68dd67de42dfd13bb501d0fde7857de2,587
Locus_1_Sample-9-3_S80,aaf639e798f7cff6d92ff9e9abb1e5aa768666ec,1060
Locus_1_Sample-9-3_S80,c28d8a3a9faf291a602653ac2a9441d07b3270b0,262
Locus_1_Sample-9-3_S80,3127d1065228723eb5a51985491a0d8aa3973039,95
Locus_1_Sample-9-3_S80,e7e95beaae7a63cae252a2100d32786cc50d33b2,83
Locus_1_Sample-9-3_S80,932c9fb2db57628847e1d53f745ff5fac328abd7,22
Locus_1_Sample-9-3_S80,bc1f51292d99bff2251bba7d842499776bf22e53,21
